//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Ne 300 2,5dpa anneal.wip
GraphName = REFEL Ne 300 2,5dpa-1100 5mins--Spectrum--035--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5713.80000002328
PositionY = 10044.0000000233
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Ne 300 2,5dpa-1100 5mins--Spectrum--035--Spec.Data 1
 3.55973E+03	 1.64050E+03
 3.56161E+03	 1.64334E+03
 3.56348E+03	 1.64570E+03
 3.56536E+03	 1.64536E+03
 3.56723E+03	 1.64692E+03
 3.56910E+03	 1.64646E+03
 3.57098E+03	 1.64772E+03
 3.57285E+03	 1.64584E+03
 3.57472E+03	 1.64574E+03
 3.57660E+03	 1.64608E+03
 3.57847E+03	 1.64362E+03
 3.58034E+03	 1.64774E+03
 3.58221E+03	 1.64946E+03
 3.58408E+03	 1.64804E+03
 3.58595E+03	 1.65502E+03
 3.58782E+03	 1.64340E+03
 3.58969E+03	 1.64776E+03
 3.59156E+03	 1.65084E+03
 3.59342E+03	 1.64628E+03
 3.59529E+03	 1.65086E+03
 3.59716E+03	 1.64872E+03
 3.59902E+03	 1.64724E+03
 3.60089E+03	 1.64984E+03
 3.60275E+03	 1.65234E+03
 3.60462E+03	 1.65264E+03
 3.60648E+03	 1.64712E+03
 3.60835E+03	 1.64696E+03
 3.61021E+03	 1.65710E+03
 3.61207E+03	 1.66068E+03
 3.61394E+03	 1.65552E+03
 3.61580E+03	 1.64670E+03
 3.61766E+03	 1.65158E+03
 3.61952E+03	 1.65086E+03
 3.62138E+03	 1.65292E+03
 3.62324E+03	 1.65364E+03
 3.62510E+03	 1.65182E+03
 3.62696E+03	 1.65424E+03
 3.62882E+03	 1.65050E+03
 3.63068E+03	 1.65312E+03
 3.63254E+03	 1.65736E+03
 3.63439E+03	 1.65496E+03
 3.63625E+03	 1.65830E+03
 3.63811E+03	 1.64684E+03
 3.63996E+03	 1.65566E+03
 3.64182E+03	 1.65556E+03
 3.64367E+03	 1.65434E+03
 3.64553E+03	 1.65378E+03
 3.64738E+03	 1.65960E+03
 3.64923E+03	 1.65466E+03
 3.65109E+03	 1.66178E+03
 3.65294E+03	 1.65628E+03
 3.65479E+03	 1.66194E+03
 3.65664E+03	 1.65628E+03
 3.65849E+03	 1.66234E+03
 3.66034E+03	 1.66178E+03
 3.66219E+03	 1.66270E+03
 3.66404E+03	 1.66192E+03
 3.66589E+03	 1.66464E+03
 3.66774E+03	 1.66522E+03
 3.66959E+03	 1.66266E+03
 3.67144E+03	 1.66102E+03
 3.67328E+03	 1.66360E+03
 3.67513E+03	 1.66602E+03
 3.67698E+03	 1.66718E+03
 3.67882E+03	 1.66634E+03
 3.68067E+03	 1.66764E+03
 3.68251E+03	 1.66976E+03
 3.68436E+03	 1.66740E+03
 3.68620E+03	 1.66846E+03
 3.68804E+03	 1.66988E+03
 3.68989E+03	 1.67094E+03
 3.69173E+03	 1.67040E+03
 3.69357E+03	 1.66612E+03
 3.69541E+03	 1.67126E+03
 3.69725E+03	 1.66712E+03
 3.69909E+03	 1.67104E+03
 3.70093E+03	 1.67132E+03
 3.70277E+03	 1.66594E+03
 3.70461E+03	 1.67150E+03
 3.70645E+03	 1.67790E+03
 3.70829E+03	 1.67530E+03
 3.71013E+03	 1.66856E+03
 3.71197E+03	 1.67020E+03
 3.71380E+03	 1.67196E+03
 3.71564E+03	 1.67564E+03
 3.71747E+03	 1.67684E+03
 3.71931E+03	 1.67618E+03
 3.72115E+03	 1.67714E+03
 3.72298E+03	 1.67282E+03
 3.72481E+03	 1.67060E+03
 3.72665E+03	 1.67688E+03
 3.72848E+03	 1.67826E+03
 3.73031E+03	 1.67694E+03
 3.73214E+03	 1.67536E+03
